id,name,type,category,city,description,heat_score,rating_score,tag_json,cover_url,status,created_at,lng_lat
413,八家地郊野公园,scenic,城市公园,北京市,八家地郊野公园位于海淀区东升乡，东至双清路，西至轻轨铁路，南至八家林姓住户，北至北五环路，建设面积1521亩。,1.9,3.6,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/1206/20161206105057136.jpg,1,,
414,长春健身园,scenic,城市公园,北京市,,4.2,3.6,健身|公园,https://r1.visitbeijing.com.cn/vbj-s/2016/1206/20161206103153693.jpg,1,,
415,铁道兵纪念馆,scenic,纪念馆/名人故居,北京市,,5.6,4.2,纪念馆|军事|铁道兵|红色旅游|现代历史,https://r1.visitbeijing.com.cn/vbj-s/2016/1128/20161128105644403.jpg,1,,
416,北京中鸿绿洲观光采摘园,scenic,农业观光,北京市,,3.1,3.9,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/1124/20161124015235557.jpg,1,,
417,树村郊野公园,scenic,城市公园,北京市,树村郊野公园位于海淀乡，其东起北大未名生物工程集团、南起农大南路、西至树村路、北至农大北路，建设面积37.25公顷。,1.4,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0929/20160929025507888.png,1,,
418,曙光防灾教育公园,scenic,城市公园,北京市,曙光防灾教育公园位于海淀区曙光街道辖区内四季青桥东北角,5.7,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0929/20160929014258933.png,1,,
419,上地公园,scenic,城市公园,北京市,地公园是位于海淀区信息路上地3街环岛西南角的一个公园,7.2,4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0928/20160928043251566.png,1,,
420,平庄郊野公园,scenic,城市公园,北京市,平庄郊野公园建设结合本区域的历史地位、自然风貌等现状特征，形成中国古典园林山环水抱的意境。,2.4,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0927/20160927023148438.png,1,,
421,鸣鹤园,scenic,城市公园,北京市,鸣鹤园位于北大西门内北侧，这里就是当年被誉为京西五大邸园之一的鸣鹤园的遗址,1.1,4.6,历史|园林,https://r1.visitbeijing.com.cn/vbj-s/2016/0926/20160926035404581.png,1,,
422,酷酷兔少儿拓展天地,scenic,主题乐园,北京市,酷酷兔少儿拓展天地，于2010年5月开园，是以拓展式游乐设施为主，北京最大的拥有全新游乐理念的儿童拓展式主题乐园。,3.5,4.2,亲子互动|儿童乐园|拓展,https://r1.visitbeijing.com.cn/vbj-s/2016/0922/20160922014512209.png,1,,
423,金源娱乐园,scenic,主题乐园,北京市,金源娱乐园位于昆玉河西岸，东临蓝靛厂北路，西至火器营路，南起老营房路，北至蓝靛厂路，总面积为5.6公顷，是昆玉河水景观走廊五个主题公园之一。,5.7,4.8,休闲|娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0921/20160921031628382.png,1,,
424,黑塔公园,scenic,城市公园,北京市,这是一个微型公园，似乎是村级的，却连社区级的都够不上，面积比西城的很小的万寿公园小一倍还多，如果只是走路，我估计快走3~5分钟都用不了便可绕园一周，我慢慢走慢慢拍才共用了10分钟就绕园一周后离开。,5.2,4.3,休闲娱乐|历史遗迹|城市公园|文化遗产|石刻艺术,https://r1.visitbeijing.com.cn/vbj-s/2016/0919/20160919035631677.png,1,,
425,高里掌文化休闲园,scenic,城市公园,北京市,高里掌文化休闲园利用田园景观、自然生态及环境、农村风貌等农业资源，结合农林牧渔生产、农业经营活动、农村农业文化及农家生活，提供人们休闲、观光、体验、传承文化的农业经营形态。,1.9,4.6,休闲|公园|文化,https://r1.visitbeijing.com.cn/vbj-s/2016/0918/20160918091751444.jpg,1,,
426,丹青圃公园,scenic,城市公园,北京市,位于玉泉山西南部，面积69.8公顷，绿化覆盖率92.04%,2.4,4.4,休闲娱乐|城市公园,https://r1.visitbeijing.com.cn/vbj-s/2016/0912/20160912021828253.jpg,1,,
427,稻香湖公园,scenic,城市公园,北京市,稻香湖自然湿地公园位于北京市海淀区西北部，面积11.8平方公里，以自然秀丽的滨水景观、绿色生态的翠湖湿地、清新明快的田园风光和舒适宜人的整体环境为主要资源特色。,2.7,3.5,休闲垂钓|休闲娱乐|城市公园|水域风光|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2016/0912/20160912020536632.jpg,1,,
428,翠湖湿地公园,scenic,森林/湿地公园,北京市,翠湖国家城市湿地公园，位于北京市海淀区上庄镇，是国务院批准的第二批国家级城市湿地公园。,5.1,4,休闲垂钓|水域风光|湿地公园|自然景观|观鸟,https://r1.visitbeijing.com.cn/vbj-s/2016/0909/20160909035237817.jpg,1,,
429,稻香湖景温泉会馆,scenic,度假休闲,北京市,北京稻香湖景酒店位于景色优美的海淀区苏家坨稻香湖路28号，清澈的稻香湖水环绕酒店全境，自然景观与人文建筑完美统一。,1.6,3.5,休闲垂钓|休闲度假|水域风光|温泉康养|自然景观,https://r1.visitbeijing.com.cn/vbj-s/2016/0816/20160816035551483.png,1,,
430,御丰观光采摘园,scenic,农业观光,北京市,园区占地54亩，自然环境得天独厚，植被丰富、空气纯净，玉泉山的泉水成为园区灌溉的主要用水。,4.4,4,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0801/20160801053913967.jpg,1,,
431,金辉滑雪场,scenic,体育场馆,北京市,一座现代规模戏雪乐园的运营，会拉动其他产业形成一个相应独立的经济生活"戏雪实体区域"。,2.7,4.4,体育场馆|冬季运动|滑雪|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2016/0729/20160729030919564.jpg,1,,
432,北京双塔农业采摘园,scenic,农业观光,北京市,双塔果园双塔果园地处中关村科技园区，总面积700多亩。,5.1,3.6,亲子互动|农业观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0721/20160721100048888.png,1,,
433,中关村图书大厦,scenic,文化艺术空间,北京市,"北京中关村图书大厦于2003年10月开业,是由北京市新华书店全额投资购置的大型综合性书城。",1.2,4.3,商业街区|网红打卡|购物美食,https://r1.visitbeijing.com.cn/vbj-s/2016/0721/20160721092714413.png,1,,
434,海淀区图书馆,scenic,文化艺术空间,北京市,海淀区图书馆具有八十八年的发展历程，是区内唯一的一所区级综合性公共图书馆。,2.5,4.4,公共阅读|图书馆|图书馆/文化中心,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720015715715.png,1,,
435,海淀图书城,scenic,文化艺术空间,北京市,走进这条220米长、10米宽的街道，立即使人感受到一种朴素幽雅和浓重的文化气息。,2.9,3.9,书店|图书馆/文化中心|文化市场,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720014823561.png,1,,
436,国家图书馆,scenic,文化艺术空间,北京市,中国国家图书馆位于北京市中关村南大街33号，与海淀区白石桥高粱河、紫竹院公园相邻。,4.2,4.1,国家馆|图书馆|图书馆/文化中心|学术,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720013922464.png,1,,
437,艺海博通高尔夫练习场,scenic,体育场馆,北京市,北京艺海博通高尔夫俱乐部位于海淀区圆明园花园别墅东侧，紧临五环路肖家河大桥东北角，交通便利,9.4,4.1,体育场馆|体育运动|运动健身|高尔夫|高端休闲,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720124559808.png,1,,
438,颐泉高尔夫练习场,scenic,体育场馆,北京市,北京颐泉高尔夫练习场俱乐部坐北朝南、扇形打位的设计，有效的回避了太阳光、西北风对球手打球造成的干扰;夜间，根据球场的特点而设计的灯光照明，甚至比白天更清晰地看到球的飞行方向、准确落点。,2.1,4,体育场馆|体育运动|运动健身|高尔夫|高端休闲,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720123226887.png,1,,
439,海鹏高尔夫练习场,scenic,体育场馆,北京市,海鹏高尔夫练习场位于北五环上地的海鹏高尔夫练习场,2,3.9,体育场馆|体育运动|运动健身|高尔夫|高端休闲,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720122000225.png,1,,
440,直隶会馆,scenic,历史古迹,北京市,直隶会馆的前身为保定会馆，始建于1987年，经过20年的发展，成为遍布保定、石家庄六家大型高端餐饮店的企业集团。,1.1,3.8,会馆|历史建筑,https://r1.visitbeijing.com.cn/vbj-s/2016/0720/20160720115324860.png,1,,
441,七叶香山,scenic,度假休闲,北京市,七叶香山位于玉泉山和香山之间，毗邻颐和园，由德国享有盛誉的设计师Jens Weber先生依照典型的传统欧式建筑园林风格主持设计而成,8,4.5,休闲|山地风光|自然景观|餐厅|香山,https://r1.visitbeijing.com.cn/vbj-s/2016/0719/20160719041613562.png,1,,
442,北京三元农业科技园,scenic,农业观光,北京市,北京三元农业有限公司系隶属北京首农集团旗下的现代都市型农业专业公司，位于北京市海淀区西北部上庄镇境内,1.4,4.4,农业|农业观光|科技|观光|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0719/20160719121738913.png,1,,
443,王致和腐乳科普馆,scenic,博物馆/展览馆,北京市,对老北京平民百姓来说，一个馒头一块酱豆腐，可能就是一餐美味。,3.7,4.5,博物馆|老字号|腐乳,https://r1.visitbeijing.com.cn/vbj-s/2016/0719/20160719120854103.png,1,,
444,中关村国家自主创新示范区展示中心,scenic,博物馆/展览馆,北京市,中关村国家自主创新示范区是中国高科技产业中心，是中国第一个国家级高新技术产业开发区,1.9,3.6,科技场馆|展览馆,https://r1.visitbeijing.com.cn/vbj-s/2016/0719/20160719115623792.png,1,,
445,辛亥滦州革命先烈纪念园,scenic,纪念馆/名人故居,北京市,辛亥滦州起义纪念园位于海淀区温泉乡，为国家级文物保护单位。,1.9,4.6,爱国主义教育|红色旅游,https://r1.visitbeijing.com.cn/vbj-s/2016/0718/20160718023228689.png,1,,
446,佟麟阁将军纪念馆,scenic,纪念馆/名人故居,北京市,风景如画、驰名中外的香山脚下，曾是我国著名抗日将领佟麟阁将军生活的地方，为国捐躯以后墓地安葬于此,3.1,4.4,纪念馆|将军|抗日|红色旅游|革命历史,https://r1.visitbeijing.com.cn/vbj-s/2016/0718/20160718022227133.png,1,,
447,温泉村樱桃观光采摘园,scenic,农业观光,北京市,温泉村樱桃观光采摘园位于温泉村南部，建于1996年。园区占地250亩。,2.2,3.5,亲子互动|休闲度假|农业观光|樱桃采摘|温泉康养|采摘体验,https://r1.visitbeijing.com.cn/vbj-s/2016/0718/20160718015031983.png,1,,
448,徐各庄民俗旅游村,scenic,度假休闲,北京市,徐各庄民俗旅游村坐落于大西山脚下，紧邻大觉寺，是前往大觉寺旅游的必经之路。,3.6,4.3,乡村旅游|古镇古村|民俗村|民俗风情,https://r1.visitbeijing.com.cn/vbj-s/2016/0718/20160718120712318.png,1,,
449,七王坟民俗旅游村,scenic,度假休闲,北京市,七王坟村位于海淀区西北部，苏家坨镇西侧的妙高峰古香道旁,5.8,3.6,乡村旅游|古镇古村|民俗村|民俗风情,https://r1.visitbeijing.com.cn/vbj-s/2016/0718/20160718113651409.png,1,,
450,乐视体育生态中心,scenic,体育场馆,北京市,北京五棵松体育馆即将更名。昨天，乐视体育与该体育馆物业方——华熙国际签署协议，自2016年1月1日起，未来5年乐视体育将冠名五棵松体育馆为“乐视体育生态中心”(简称“乐视体育中心”)。,4.5,4.3,体育场馆|运动健身,https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714071455824.jpg,1,,
451,中国地质大学博物馆,scenic,博物馆/展览馆,北京市,中国地质大学博物馆是一所以地球起源与演化、生命起源与进化为主要内容的自然科学博物馆。,2.8,3.9,博物馆|教育文化|高校校园,https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714044720200.png,1,,
452,海淀公共安全馆,scenic,博物馆/展览馆,北京市,海淀公共安全馆位于海淀公园北门，建筑面积达 8000 平方米，于2005 年6 月16 日正式对外开放。整个展馆分为交通、治安、消防、地震、水灾害、安全生产、人防、医疗卫生8 个展区。,2.7,3.7,安全教育|科普,https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714043625334.png,1,,
453,中国印钞造币博物馆,scenic,博物馆/展览馆,北京市,中国印钞造币博物馆在造币厂一幢大楼的底层，这幢修建于上世纪20年代的大楼本身就被列为优秀近代保护建筑。馆藏有历史上各个时期的钱币。,2.2,4.2,博物馆,https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714035610291.png,1,,
454,北京航空馆,scenic,博物馆/展览馆,北京市,北京航空航天博物馆的前身是北京航空馆，是我国首个航空航天科学技术的综合科技馆。位于北京航空航天大学学院路校区内。,4.7,4.4,博物馆|科普|航空,https://r1.visitbeijing.com.cn/vbj-s/2021/1124/20211124142722835.jpg,1,,
455,中国人民革命军事博物馆,scenic,博物馆/展览馆,北京市,中国人民革命军事博物馆位于北京天安门西面的长安街延长线上，筹建于1959年，是向国庆10周年献礼的首都十大建筑之一。1959年3月12日，经中共中央军事委员会批准，正式定名为中国人民革命军事博物馆。,9.6,3.8,博物馆|爱国主义教育|红色旅游,https://r1.visitbeijing.com.cn/vbj-s/2021/1124/20211124143134721.jpg,1,,
456,北京药用植物园,scenic,城市公园,北京市,北京药用植物园隶属于中国医学科学院药用植物研究所。地处北京市西北郊，距市区10公里。,1.2,4.3,植物园|科普|药用植物,https://r1.visitbeijing.com.cn/vbj-s/2016/0713/20160713024651598.png,1,,
457,静明园,scenic,历史古迹,北京市,"静明园位于北京市海淀区玉泉山小东门外,颐和园昆明湖西。占地75公顷，其中水面13公顷。为""三山五园""之一。",9.3,3.7,历史|玉泉山|皇家园林,https://r1.visitbeijing.com.cn/vbj-s/2016/0712/20160712031955451.jpg,1,,
458,畅春园,scenic,历史古迹,北京市,畅春园，位于北京海淀区，圆明园南，北京大学西。原址是明朝明神宗的外祖父李伟修建的“清华园”。,9,4.5,历史|皇家园林|清代园林|遗址,https://r1.visitbeijing.com.cn/vbj-s/2016/0711/20160711054817573.jpg,1,,
459,北京紫云台香草园,scenic,城市公园,北京市,紫云台香草园位于苏家坨镇浅山区，属于海淀区大西山旅游带。,4.9,4.7,休闲|赏花|香草园,https://r1.visitbeijing.com.cn/vbj-s/2016/0711/20160711051001603.jpg,1,,
460,中央民族大学民族博物馆,scenic,博物馆/展览馆,北京市,位于海淀区白石桥路27号的中央民族大学校内，是一座以校内教学为主民族博物馆的综合性民族学博物馆，1952年成立。中央民族大学是我国优秀少数民族青年学习的圣殿,3.3,4.3,博物馆|教育文化|高校校园,https://r1.visitbeijing.com.cn/vbj-s/2016/0711/20160711025900524.jpg,1,,
461,北大地质博物馆,scenic,博物馆/展览馆,北京市,北京大学地质陈列馆是中国建立最早、历史最长的地质科学博物馆。,5.3,3.7,博物馆|名校|教育文化|网红打卡|高校校园,https://r1.visitbeijing.com.cn/vbj-s/2016/0708/20160708053411728.jpg,1,,
462,北大赛克勒考古与艺术博物馆,scenic,博物馆/展览馆,北京市,北京大学赛克勒考古与艺术博物馆坐落在北京大学校内的鸣鹤园中，是中国高等院校中第一所考古专题博物馆。,1.4,3.9,博物馆|名校|教育文化|网红打卡|艺术展览|高校校园,https://r1.visitbeijing.com.cn/vbj-s/2021/1124/20211124141201413.jpg,1,,
463,中关村创业大街,scenic,商业街区,北京市,中关村创业大街是海淀置业集团按市场化运营管理的创业街区，为打造这一海淀创业地标，海淀置业集团投入超过2亿元，将海淀图书城成功转型升级为时尚创业街区。,2.1,4.2,创业街区|科技|创新|商务,https://r1.visitbeijing.com.cn/vbj-s/2016/0708/20160708043434354.jpg,1,,
